trade_id,timestamp,symbol,side,price,size,confidence,strategy,pnl_usd,pnl_pct,exit_reason,spread_pct,fee_pct
5e8eb5cd-6605-402f-93c2-1a6c6d6b6fd6,2026-09-16T03:00:47.791960,HIVE/USDT,BUY,0.0538,113.0,0.7748756553962729,breakout,0.0,0.0,,0.0,0.001
5e8eb5cd-6605-402f-93c2-1a6c6d6b6fd6,2026-09-16T03:02:01.058775,HIVE/USDT,SELL,0.0546,113.0,0.7748756553962729,breakout,0.09039351000000023,1.486988847583647,Bearish Divergence,0.0,0.001
cf79bdff-5b7d-4c60-92bb-01f078bb3e4b,2026-09-16T03:13:08.304138,HIVE/USDT,BUY,0.0526,99.0,0.8359420340899939,breakout,0.0,0.0,,0.0,0.001
cf79bdff-5b7d-4c60-92bb-01f078bb3e4b,2026-09-16T03:14:07.025505,HIVE/USDT,SELL,0.0521,99.0,0.8359420340899939,breakout,-0.04950540000000005,-0.950570342205324,Hard Stop Loss,0.0,0.001
aa3d8e9c-10f0-49d9-9065-0afa3a18d3ad,2026-09-16T06:15:03.615796,AUDIO/USDT,BUY,0.012530000000000001,490.5,0.839802385687698,breakout,0.0,0.0,,0.0,0.001
4c0c524f-72d2-45f7-af4a-75ac6c5cec16,2026-09-16T06:48:44.720812,MARSCOIN/USDT,BUY,0.09190000000000001,59.3,0.6859600827320704,breakout,0.0,0.0,,0.0,0.001
4c0c524f-72d2-45f7-af4a-75ac6c5cec16,2026-09-16T07:05:02.831859,MARSCOIN/USDT,SELL,0.0919,59.3,0.6859600827320704,breakout,-0.0054496700000008225,-1.5100966058557624e-14,Coffin Nail (Exchange Stop),0.0,0.001
aa3d8e9c-10f0-49d9-9065-0afa3a18d3ad,2026-09-16T09:55:41.377853,AUDIO/USDT,SELL,0.0124,490.5,0.839802385687698,breakout,-0.0698472000000008,-1.037509976057475,Coffin Nail (Exchange Stop),0.0,0.001
94a121cd-9f81-481d-9a9a-d5c58fb48fed,2026-09-16T16:38:53.572710,INTCB/USDT,BUY,103.18,0.06,0.895857046955978,breakout,0.0,0.0,,0.0,0.001
94a121cd-9f81-481d-9a9a-d5c58fb48fed,2026-09-16T16:52:17.360888,INTCB/USDT,SELL,101.35000000000001,0.06,0.895857046955978,breakout,-0.10980638999999989,-1.773599534793563,Hard Stop Loss,0.0,0.001
393a3f91-40b9-4c73-95af-3df9c47e17e9,2026-09-16T21:13:42.689965,TRUMP/USDT,BUY,1.8639999999999999,3.278,0.8972630176293639,breakout,0.0,0.0,,0.0,0.001
393a3f91-40b9-4c73-95af-3df9c47e17e9,2026-09-16T21:51:24.065064,TRUMP/USDT,SELL,1.84,3.278,0.8972630176293639,breakout,-0.08470351999999934,-1.2875536480686587,Coffin Nail (Exchange Stop),0.0,0.001
