trade_id,timestamp,symbol,side,price,size,confidence,strategy,pnl_usd,pnl_pct,exit_reason,spread_pct,fee_pct
126efbf7-2865-4ed4-94c6-36cd88273e14,2026-09-11T01:12:44.585616,AERO/USDT,BUY,0.5485,11.3,1.0,trend,0.0,0.0,,0.0,0.001
06e4bb90-295f-47a6-b48e-988f1db50d26,2026-09-11T02:13:20.330750,SC/USDT,BUY,0.000783,7918.0,1.0,trend,0.0,0.0,,0.0,0.001
d1dace2c-ac64-4ae5-9780-14c81eb946ad,2026-09-11T02:13:21.226749,BEAMX/USDT,BUY,0.001483,4155.0,0.6296296296296227,trend,0.0,0.0,,0.0,0.001
d1dace2c-ac64-4ae5-9780-14c81eb946ad,2026-09-11T02:36:40.600124,BEAMX/USDT,SELL,0.001483,4155.0,0.6296296296296227,trend,-6.49e-06,0.0,Stop Loss,0.0,0.001
95779543-59ed-47d2-bb72-09d8fc11364c,2026-09-11T03:17:10.045209,CVC/USDT,BUY,0.02116,308.0,0.8813972771398955,breakout,0.0,0.0,,0.0,0.001
95779543-59ed-47d2-bb72-09d8fc11364c,2026-09-11T03:18:42.626553,CVC/USDT,SELL,0.02096,308.0,0.8813972771398955,breakout,-0.061606790000000695,-0.9451795841209936,Trailing Stop,0.0,0.001
06e4bb90-295f-47a6-b48e-988f1db50d26,2026-09-11T04:23:08.339019,SC/USDT,SELL,0.000869,7918.0,1.0,trend,0.6809407700000002,10.983397190293747,Stop Loss,0.0,0.001
126efbf7-2865-4ed4-94c6-36cd88273e14,2026-09-11T05:48:25.131894,AERO/USDT,SELL,0.54252,11.3,1.0,trend,-0.07370447599999984,-1.0902461257976273,Stop Loss,0.0,0.001
eeb8b1fb-d701-438d-956f-7575d72ef201,2026-09-11T09:45:48.529298,WLFI/USDT,BUY,0.0556,112.2,1.0,trend,0.0,0.0,,0.0,0.001
7130430d-1c84-42fe-a961-9945148004cb,2026-09-11T09:45:49.387970,SENT/USDT,BUY,0.01371,454.0,1.0,trend,0.0,0.0,,0.0,0.001
7130430d-1c84-42fe-a961-9945148004cb,2026-09-11T12:17:44.381139,SENT/USDT,SELL,0.01371,454.0,1.0,trend,-6.54e-06,0.0,Stop Loss,0.0,0.001
ec68840b-3002-4b30-8a14-414e4796865a,2026-09-11T12:48:33.916020,BICO/USDT,BUY,0.01976,316.88,1.0,trend,0.0,0.0,,0.0,0.001
eeb8b1fb-d701-438d-956f-7575d72ef201,2026-09-11T13:20:26.998637,WLFI/USDT,SELL,0.054945,112.2,1.0,trend,-0.07965582899999954,-1.1780575539568272,Stop Loss,0.0,0.001
ec68840b-3002-4b30-8a14-414e4796865a,2026-09-11T14:20:46.089714,BICO/USDT,SELL,0.01944217734696134,316.88,1.0,trend,-0.10687247945259576,-1.6084142360256084,Stop Loss,0.0,0.0
6e3491bb-f8b5-49e5-8cc3-ae7578e08e6d,2026-09-11T15:48:58.769722,ALLO/USDT,BUY,0.21780000000000002,28.4,0.9,breakout,0.0,0.0,,0.0,0.001
187a3ec7-69df-4f50-bb91-719f1e82d86d,2026-09-11T15:48:59.975749,LTC/USDT,BUY,53.239999999999995,0.116,0.9,breakout,0.0,0.0,,0.0,0.001
6e3491bb-f8b5-49e5-8cc3-ae7578e08e6d,2026-09-11T16:22:40.807575,ALLO/USDT,SELL,0.2159,28.4,0.9,breakout,-0.06009156000000036,-0.87235996326906,Coffin Nail (Exchange Stop),0.0,0.001
187a3ec7-69df-4f50-bb91-719f1e82d86d,2026-09-11T19:31:31.374231,LTC/USDT,SELL,53.69,0.116,0.9,breakout,0.05219360000000033,0.8452291510142804,Tier-1 Micro-Gain Fee Buffer Locked,0.0,0.001
