trade_id,timestamp,symbol,side,price,size,confidence,strategy,pnl_usd,pnl_pct,exit_reason,spread_pct,fee_pct
a905f812-32ac-43b2-8dad-829eba9aa956,2026-09-08T00:19:21.466878,CATI/USDT,BUY,0.059860000000000003,91.8,0.7999999999999999,mean_reversion,0.0,0.0,,0.0,0.001
cd051002-60db-4483-91a1-a3d573e0a899,2026-09-08T00:59:43.518367,JST/USDT,BUY,0.10758999999999999,108.2,0.7770700636942657,trend,0.0,0.0,,0.0,0.001
cd051002-60db-4483-91a1-a3d573e0a899,2026-09-08T02:59:57.571234,JST/USDT,SELL,0.10652,108.1,0.7770700636942657,trend,-0.12718180999999867,-0.9945162189794475,Stop Loss,0.0,0.001
4e075814-df82-48b0-9256-f6768d216bed,2026-09-08T03:15:21.937147,CRCLB/USDT,BUY,101.22,0.12,0.8499999999999999,mean_reversion,0.0,0.0,,0.0,0.001
4e075814-df82-48b0-9256-f6768d216bed,2026-09-08T03:17:01.687819,CRCLB/USDT,SELL,101.33999999999999,0.11,0.8499999999999999,mean_reversion,0.0020525999999989365,0.11855364552459033,Standard Trailing Stop,0.0,0.001
a905f812-32ac-43b2-8dad-829eba9aa956,2026-09-08T03:46:19.662438,CATI/USDT,SELL,0.05921816603160695,91.8,0.7999999999999999,mean_reversion,-0.06435658594018392,-1.0722251393134892,Coffin Nail (Exchange Stop),0.0,0.0
7079d54c-09da-444d-8711-bcfac5b2dbab,2026-09-08T08:49:02.501396,MORPHO/USDT,BUY,2.42,2.39,0.9,mean_reversion,0.0,0.0,,0.0,0.001
d8ba355f-485c-475a-9ff1-b7ca1fd5762a,2026-09-08T08:49:03.013062,PROM/USDT,BUY,5.472,1.0,0.8499999999999999,mean_reversion,0.0,0.0,,0.0,0.001
7079d54c-09da-444d-8711-bcfac5b2dbab,2026-09-08T09:02:49.768744,MORPHO/USDT,SELL,2.396,2.39,0.9,mean_reversion,-0.06308644000000006,-0.9917355371900836,Coffin Nail (Exchange Stop),0.0,0.001
a19c92e0-f021-4838-9717-d9249573afbc,2026-09-08T09:31:54.241216,SOXLB/USDT,BUY,122.00000000000001,0.045,0.9,mean_reversion,0.0,0.0,,0.0,0.001
d8ba355f-485c-475a-9ff1-b7ca1fd5762a,2026-09-08T09:51:55.338270,PROM/USDT,SELL,5.554,1.0,0.8499999999999999,mean_reversion,0.08199443999999985,1.4985380116959035,Profit Target,0.0,0.001
22a715ad-cfc5-4d65-8597-a6f4b84558ce,2026-09-08T10:03:44.237710,KORUB/USDT,BUY,23.599999999999998,0.23,0.9,mean_reversion,0.0,0.0,,0.0,0.001
a19c92e0-f021-4838-9717-d9249573afbc,2026-09-08T10:23:11.566429,SOXLB/USDT,SELL,123.36,0.045,0.9,mean_reversion,0.06119445999999933,1.1147540983606434,Profit Target,0.0,0.001
516c7832-8fc0-4a30-b1b1-6c584b1b12ba,2026-09-08T10:34:15.150970,RAY/USDT,BUY,1.0845,5.0,0.85,mean_reversion,0.0,0.0,,0.0,0.001
2d1191dc-2d18-4e37-abbb-f879d2c46ff7,2026-09-08T10:34:15.723969,PUMP/USDT,BUY,0.004232,1308.0,0.7999999999999999,mean_reversion,0.0,0.0,,0.0,0.001
9d1d55ee-65ca-4bd0-aa76-6dd2051fcdf0,2026-09-08T10:34:16.303067,KSM/USDT,BUY,3.93,1.403,0.7499999999999999,mean_reversion,0.0,0.0,,0.0,0.001
c39ce74a-6d95-4055-b263-d45ff4076d5d,2026-09-08T10:34:16.833513,ZKC/USDT,BUY,0.047799999999999995,115.3,0.7499999999999999,mean_reversion,0.0,0.0,,0.0,0.001
516c7832-8fc0-4a30-b1b1-6c584b1b12ba,2026-09-08T10:46:57.180680,RAY/USDT,SELL,1.0727773094269712,5.0,0.85,mean_reversion,-0.0639773394122787,-1.0809304355028835,Coffin Nail (Exchange Stop),0.0,0.0
c39ce74a-6d95-4055-b263-d45ff4076d5d,2026-09-08T10:46:59.726348,ZKC/USDT,SELL,0.047799999999999995,115.3,0.7499999999999999,mean_reversion,-5.46e-06,0.0,Bearish Divergence,0.0,0.001
22a715ad-cfc5-4d65-8597-a6f4b84558ce,2026-09-08T11:17:23.800664,KORUB/USDT,SELL,23.35,0.23,0.9,mean_reversion,-0.06287049999999919,-1.05932203389829,Coffin Nail (Exchange Stop),0.0,0.001
9d1d55ee-65ca-4bd0-aa76-6dd2051fcdf0,2026-09-08T11:45:40.956094,KSM/USDT,SELL,3.95,1.403,0.7499999999999999,mean_reversion,0.028054520000000027,0.5089058524173032,Bearish Divergence,0.0,0.001
586a7777-0305-4564-9204-0abc813a54d2,2026-09-08T11:59:17.278528,CBRSB/USDT,BUY,209.42,0.026,0.9,mean_reversion,0.0,0.0,,0.0,0.001
2d1191dc-2d18-4e37-abbb-f879d2c46ff7,2026-09-08T12:49:33.278136,PUMP/USDT,SELL,0.004309,1308.0,0.7999999999999999,mean_reversion,0.10071041000000089,1.8194706994329086,Profit Target,0.0,0.001
586a7777-0305-4564-9204-0abc813a54d2,2026-09-08T12:49:35.339136,CBRSB/USDT,SELL,211.99,0.026,0.9,mean_reversion,0.06681454000000056,1.2271989303791526,Profit Target,0.0,0.001
0d04d22d-091e-4c62-aa66-921b96d23047,2026-09-08T12:59:55.659125,MARSCOIN/USDT,BUY,0.1337,41.9,0.9,mean_reversion,0.0,0.0,,0.0,0.001
0d04d22d-091e-4c62-aa66-921b96d23047,2026-09-08T13:17:34.655871,MARSCOIN/USDT,SELL,0.13143648310868988,41.9,0.9,mean_reversion,-0.10034854638814855,-1.6929819680704037,Coffin Nail (Exchange Stop),0.0,0.0
3a1c5c00-1220-4183-b990-7a81c4b0dca7,2026-09-08T13:43:57.048457,PHA/USDT,BUY,0.026,212.0,0.8499999999999999,mean_reversion,0.0,0.0,,0.0,0.001
ce83972e-a6c7-4b98-b913-a5fc65c346d5,2026-09-08T14:24:53.537072,TWT/USDT,BUY,0.5653,9.0,0.8499999999999999,mean_reversion,0.0,0.0,,0.0,0.001
3a1c5c00-1220-4183-b990-7a81c4b0dca7,2026-09-08T14:25:39.313093,PHA/USDT,SELL,0.025678105047591198,212.0,0.8499999999999999,mean_reversion,-0.0736854881807551,-1.2380575092646184,Coffin Nail (Exchange Stop),0.0,0.0
ce83972e-a6c7-4b98-b913-a5fc65c346d5,2026-09-08T18:38:19.412843,TWT/USDT,SELL,0.5680000000000001,9.0,0.8499999999999999,mean_reversion,0.02429492000000032,0.47762250132673545,MR Time-Out (no reversion),0.0,0.001
e7298ebc-b9c3-4415-b23b-516029bb9d8a,2026-09-08T23:02:28.440152,MITO/USDT,BUY,0.0158,351.4,0.9,mean_reversion,0.0,0.0,,0.0,0.001
f7340dcb-7c31-47f5-a1b7-e3981e86db97,2026-09-08T23:02:29.454736,ROBO/USDT,BUY,0.010700000000000001,515.0,0.9,mean_reversion,0.0,0.0,,0.0,0.001
dacfa19f-cfbe-4cd0-9658-1e6c884fa0fa,2026-09-08T23:02:29.974585,CBRSB/USDT,BUY,200.13,0.027,0.85,mean_reversion,0.0,0.0,,0.0,0.001
31d5afc6-cb03-42ac-8925-732cbcc8b275,2026-09-08T23:02:30.773704,ALABB/USDT,BUY,289.31,0.018,0.8499999999999999,mean_reversion,0.0,0.0,,0.0,0.001
5805e98b-5560-424f-8bfd-bbf8cf08cece,2026-09-08T23:02:31.293953,CRDOB/USDT,BUY,168.14999999999998,0.032,0.8499999999999999,mean_reversion,0.0,0.0,,0.0,0.001
31d5afc6-cb03-42ac-8925-732cbcc8b275,2026-09-08T23:04:08.632721,ALABB/USDT,SELL,288.49,0.018,0.8499999999999999,mean_reversion,-0.014765189999999876,-0.2834329957485027,Bearish Divergence,0.0,0.001
5805e98b-5560-424f-8bfd-bbf8cf08cece,2026-09-08T23:04:12.169039,CRDOB/USDT,SELL,167.86,0.032,0.8499999999999999,mean_reversion,-0.009285369999998835,-0.1724650609574568,Bearish Divergence,0.0,0.001
4132d982-67fc-4022-98a3-d12a45ad2899,2026-09-08T23:15:11.436827,WLD/USDT,BUY,0.46649999999999997,11.8,0.9,mean_reversion,0.0,0.0,,0.0,0.001
6ce32713-d5b8-4b06-a2e2-62b868bc4ff6,2026-09-08T23:15:11.981635,CRDOB/USDT,BUY,168.61999999999998,0.032,0.8499999999999999,mean_reversion,0.0,0.0,,0.0,0.001
f7340dcb-7c31-47f5-a1b7-e3981e86db97,2026-09-08T23:16:00.468544,ROBO/USDT,SELL,0.01077,515.0,0.9,mean_reversion,0.036044469999999426,0.6542056074766249,Hard Stop Loss,0.0,0.001
c4f72ba1-5e0a-4921-be62-df0be818b64c,2026-09-08T23:32:15.937072,AVA/USDT,BUY,0.16720000000000002,32.8,0.9,mean_reversion,0.0,0.0,,0.0,0.001
e7298ebc-b9c3-4415-b23b-516029bb9d8a,2026-09-08T23:33:52.363649,MITO/USDT,SELL,0.015632331502127308,351.4,0.9,mean_reversion,-0.06441191144231212,-1.06119302451072,Coffin Nail (Exchange Stop),0.0,0.0
4132d982-67fc-4022-98a3-d12a45ad2899,2026-09-08T23:33:53.943142,WLD/USDT,SELL,0.4618,11.8,0.9,mean_reversion,-0.06090923999999979,-1.0075026795283992,Coffin Nail (Exchange Stop),0.0,0.001
