trade_id,timestamp,symbol,side,price,size,confidence,strategy,pnl_usd,pnl_pct,exit_reason,spread_pct,fee_pct
4980fde8-fe3e-4d58-b3f6-1ce04e305cdf,2026-09-10T00:04:17.941202,SOPH/USDT,BUY,0.0044,1264.0,0.9,mean_reversion,0.0,0.0,,0.0,0.001
4980fde8-fe3e-4d58-b3f6-1ce04e305cdf,2026-09-10T00:36:20.318090,SOPH/USDT,SELL,0.004328067334061097,1264.0,0.9,mean_reversion,-0.09639356685702691,-1.634833316793255,Coffin Nail (Exchange Stop),0.0,0.0
2eb5229b-582e-4ee4-9a33-03123f6de00d,2026-09-10T00:54:52.318801,DASH/USDT,SELL,61.65,0.106,0.9,mean_reversion,-0.07543489999999985,-1.0433386837881198,Coffin Nail (Exchange Stop),0.0,0.001
1920c22b-0f8d-4ed9-a7b7-8280163e00e9,2026-09-10T02:44:29.971703,ONG/USDT,BUY,0.08274000000000001,67.0,0.9,mean_reversion,0.0,0.0,,0.0,0.001
a6e2c3f1-7348-4294-9614-aa974c1c3d25,2026-09-10T03:02:59.697825,BLUR/USDT,BUY,0.017429999999999998,315.3,0.9,mean_reversion,0.0,0.0,,0.0,0.001
1920c22b-0f8d-4ed9-a7b7-8280163e00e9,2026-09-10T03:04:27.887574,ONG/USDT,SELL,0.08181,67.0,0.9,mean_reversion,-0.06779127000000094,-1.124002900652664,Coffin Nail (Exchange Stop),0.0,0.001
a6e2c3f1-7348-4294-9614-aa974c1c3d25,2026-09-10T04:00:44.291806,BLUR/USDT,SELL,0.01734,315.3,0.9,mean_reversion,-0.028382679999998845,-0.5163511187607364,Bear Market MR Stop,0.0,0.001
4bb626af-7471-4fe6-8b62-72da0db2a9f6,2026-09-10T04:13:37.390220,ZBT/USDT,BUY,0.0803,68.4,0.9,breakout,0.0,0.0,,0.0,0.001
7c6e013a-4027-4379-993f-4cd64e2c7802,2026-09-10T04:44:38.361445,SOXSB/USDT,BUY,44.19,0.21,0.6848107631847088,breakout,0.0,0.0,,0.0,0.001
cf9854a8-a907-4413-9a1a-5589ad82b233,2026-09-10T04:57:16.127709,USTC/USDT,BUY,0.00529,1041.0,0.7566805660127938,breakout,0.0,0.0,,0.0,0.001
7c6e013a-4027-4379-993f-4cd64e2c7802,2026-09-10T04:58:01.183664,SOXSB/USDT,SELL,44.06,0.21,0.6848107631847088,breakout,-0.03655259999999905,-0.2941842045711597,Coffin Nail (Exchange Stop),0.0,0.001
